User,Action,Article,Day,Origin
59,received,1365,1,12
59,read,1365,1,12
59,received,1685,1,24
59,read,1685,1,24
59,received,1889,1,37
59,read,1889,1,37
59,received,207,1,42
59,read,207,1,42
65,received,1797,1,8
65,read,1797,1,8
65,received,48,1,15
65,read,48,1,15
65,received,1125,1,30
65,read,1125,1,30
9,read,849,1,
61,received,849,1,9
61,read,849,1,9
61,received,1633,1,28
61,read,1633,1,28
61,received,2040,1,43
61,read,2040,1,43
55,received,849,1,9
55,read,849,1,9
55,received,1969,1,23
55,read,1969,1,23
55,received,697,2,77
55,read,697,2,77
55,received,1517,4,54
55,read,1517,4,54
13,received,849,1,9
13,read,849,1,9
13,received,1365,1,12
13,read,1365,1,12
44,received,849,1,9
44,read,849,1,9
44,received,1969,1,23
44,read,1969,1,23
44,received,2040,1,43
44,read,2040,1,43
40,received,849,1,9
40,read,849,1,9
40,received,1365,1,12
40,read,1365,1,12
40,received,240,1,38
40,read,240,1,38
10,read,681,1,
69,received,681,1,10
69,read,681,1,10
69,received,774,1,17
69,read,774,1,17
69,received,1875,1,71
69,read,1875,1,71
69,received,963,3,72
69,read,963,3,72
67,received,681,1,10
67,read,681,1,10
67,received,1707,1,31
67,read,1707,1,31
67,received,164,1,84
67,read,164,1,84
67,received,1080,1,99
67,read,1080,1,99
41,received,681,1,10
41,read,681,1,10
41,received,48,1,15
41,read,48,1,15
41,received,1633,1,28
41,read,1633,1,28
41,received,164,1,84
41,read,164,1,84
12,read,1365,1,
70,received,1365,1,12
70,read,1365,1,12
70,received,697,2,77
70,read,697,2,77
20,received,1365,1,12
20,read,1365,1,12
20,received,1969,1,23
20,read,1969,1,23
14,received,1365,1,12
14,read,1365,1,12
14,received,48,1,15
14,read,48,1,15
14,received,1707,1,31
14,read,1707,1,31
14,received,1889,1,37
14,read,1889,1,37
18,received,1365,1,12
18,read,1365,1,12
18,received,1992,1,27
18,read,1992,1,27
18,received,1889,1,37
18,read,1889,1,37
15,read,48,1,
93,received,48,1,15
93,read,48,1,15
93,received,1633,1,28
93,read,1633,1,28
93,received,207,1,42
93,read,207,1,42
93,received,1524,1,52
93,read,1524,1,52
49,received,48,1,15
49,read,48,1,15
49,received,164,1,84
49,read,164,1,84
49,received,1080,1,99
49,read,1080,1,99
16,received,48,1,15
16,read,48,1,15
16,received,1125,1,30
16,read,1125,1,30
16,received,1707,1,31
16,read,1707,1,31
16,received,1889,1,37
16,read,1889,1,37
21,received,48,1,15
21,read,48,1,15
21,received,1633,1,28
21,read,1633,1,28
21,received,1707,1,31
21,read,1707,1,31
22,received,48,1,15
22,read,48,1,15
22,received,1992,1,27
22,read,1992,1,27
22,received,1633,1,28
22,read,1633,1,28
17,read,774,1,
85,received,774,1,17
85,read,774,1,17
85,received,1969,1,23
85,read,1969,1,23
76,received,774,1,17
76,read,774,1,17
76,received,1125,1,30
76,read,1125,1,30
76,received,1875,1,71
76,read,1875,1,71
76,received,1080,1,99
76,read,1080,1,99
29,received,774,1,17
29,read,774,1,17
29,received,1707,1,31
29,read,1707,1,31
29,received,1517,4,54
29,read,1517,4,54
80,received,774,1,17
80,read,774,1,17
80,received,1125,1,30
80,read,1125,1,30
80,received,697,2,77
80,read,697,2,77
80,received,963,3,72
80,read,963,3,72
83,received,774,1,17
83,read,774,1,17
83,received,1992,1,27
83,read,1992,1,27
83,received,1707,1,31
83,read,1707,1,31
83,received,240,1,38
83,read,240,1,38
83,received,164,1,84
83,read,164,1,84
94,received,774,1,17
94,read,774,1,17
23,read,1969,1,
89,received,1969,1,23
89,read,1969,1,23
89,received,164,1,84
89,read,164,1,84
24,read,1685,1,
51,received,1685,1,24
51,read,1685,1,24
51,received,1125,1,30
51,read,1125,1,30
51,received,1707,1,31
51,read,1707,1,31
51,received,2040,1,43
51,read,2040,1,43
34,received,1685,1,24
34,read,1685,1,24
96,received,1685,1,24
96,read,1685,1,24
96,received,1889,1,37
96,read,1889,1,37
96,received,1875,1,71
96,read,1875,1,71
90,received,1685,1,24
90,read,1685,1,24
90,received,1707,1,31
90,read,1707,1,31
90,received,1875,1,71
90,read,1875,1,71
90,received,1080,1,99
90,read,1080,1,99
27,read,1992,1,
97,received,1992,1,27
97,read,1992,1,27
97,received,1875,1,71
97,read,1875,1,71
28,read,1633,1,
47,received,1633,1,28
47,read,1633,1,28
47,received,697,2,77
47,read,697,2,77
45,received,1633,1,28
45,read,1633,1,28
45,received,1524,1,52
45,read,1524,1,52
36,received,1633,1,28
36,read,1633,1,28
36,received,1524,1,52
36,read,1524,1,52
36,received,1080,1,99
36,read,1080,1,99
36,received,963,3,72
36,read,963,3,72
30,read,1125,1,
64,received,1125,1,30
64,read,1125,1,30
64,received,697,2,77
64,read,697,2,77
64,received,963,3,72
64,read,963,3,72
31,read,1707,1,
2,received,1707,1,31
2,read,1707,1,31
2,received,963,3,72
2,read,963,3,72
68,received,1707,1,31
68,read,1707,1,31
37,read,1889,1,
3,received,1889,1,37
3,read,1889,1,37
3,received,164,1,84
3,read,164,1,84
48,received,1889,1,37
48,read,1889,1,37
48,received,207,1,42
48,read,207,1,42
79,received,1889,1,37
79,read,1889,1,37
75,received,1889,1,37
75,read,1889,1,37
75,received,207,1,42
75,read,207,1,42
38,read,240,1,
38,received,2040,1,43
38,read,2040,1,43
58,received,240,1,38
58,read,240,1,38
58,received,207,1,42
58,read,207,1,42
91,received,240,1,38
91,read,240,1,38
42,read,207,1,
62,received,207,1,42
62,read,207,1,42
43,read,2040,1,
52,read,1524,1,
71,read,1875,1,
84,read,164,1,
99,read,1080,1,
77,read,697,2,
72,read,963,3,
54,read,1517,4,
