User,Action,Article,Day,Origin
41,received,1529,2,60
41,read,1529,2,60
4,received,1529,2,60
4,read,1529,2,60
4,received,803,5,33
4,read,803,5,33
68,read,495,2,
19,received,495,2,68
19,read,495,2,68
65,received,495,2,68
65,read,495,2,68
47,received,495,2,68
47,read,495,2,68
47,received,668,22,77
47,read,668,22,77
86,received,495,2,68
86,read,495,2,68
86,received,654,4,69
86,read,654,4,69
5,read,1598,3,
6,received,1598,3,5
6,read,1598,3,5
6,received,865,3,43
6,read,865,3,43
6,received,930,4,45
6,read,930,4,45
6,received,1731,9,67
6,read,1731,9,67
7,received,1598,3,5
7,read,1598,3,5
7,received,930,4,45
7,read,930,4,45
7,received,1731,9,67
7,read,1731,9,67
7,received,1425,10,50
7,read,1425,10,50
87,received,1598,3,5
87,read,1598,3,5
87,received,1425,10,50
87,read,1425,10,50
87,received,1065,28,9
87,read,1065,28,9
26,read,843,3,
0,received,843,3,26
0,read,843,3,26
0,received,803,5,33
0,read,803,5,33
49,received,843,3,26
49,read,843,3,26
84,received,843,3,26
84,read,843,3,26
84,received,1901,4,11
84,read,1901,4,11
84,received,1731,9,67
84,read,1731,9,67
43,read,865,3,
61,received,865,3,43
61,read,865,3,43
61,received,1065,28,9
61,read,1065,28,9
38,received,865,3,43
38,read,865,3,43
88,received,865,3,43
88,read,865,3,43
88,received,64,3,54
88,read,64,3,54
54,read,64,3,
29,received,64,3,54
29,read,64,3,54
82,received,64,3,54
82,read,64,3,54
82,received,1147,4,12
82,read,1147,4,12
82,received,803,5,33
82,read,803,5,33
82,received,1731,9,67
82,read,1731,9,67
82,received,1065,28,9
82,read,1065,28,9
11,read,1901,4,
10,received,1901,4,11
10,read,1901,4,11
10,received,654,4,69
10,read,654,4,69
10,received,1731,9,67
10,read,1731,9,67
12,read,1147,4,
13,received,1147,4,12
13,read,1147,4,12
13,received,803,5,33
13,read,803,5,33
13,received,1065,28,9
13,read,1065,28,9
70,received,1147,4,12
70,read,1147,4,12
70,received,73,18,2
70,read,73,18,2
70,received,668,22,77
70,read,668,22,77
14,received,1147,4,12
14,read,1147,4,12
45,read,930,4,
39,received,930,4,45
39,read,930,4,45
69,read,654,4,
21,received,654,4,69
21,read,654,4,69
56,received,654,4,69
56,read,654,4,69
56,received,803,5,33
56,read,803,5,33
56,received,73,18,2
56,read,73,18,2
71,received,654,4,69
71,read,654,4,69
94,received,654,4,69
94,read,654,4,69
33,read,803,5,
46,received,803,5,33
46,read,803,5,33
46,received,668,22,77
46,read,668,22,77
67,read,1731,9,
50,read,1425,10,
76,received,1425,10,50
76,read,1425,10,50
2,read,73,18,
77,read,668,22,
80,received,668,22,77
80,read,668,22,77
9,read,1065,28,
