User,Action,Article,Day,Origin
17,received,1123,3,1
17,read,1123,3,1
17,received,483,3,35
17,read,483,3,35
78,received,60,1,73
78,read,60,1,73
3,read,464,2,
37,received,464,2,3
37,read,464,2,3
84,received,464,2,3
84,read,464,2,3
84,received,1123,3,1
84,read,1123,3,1
84,received,1191,3,26
84,read,1191,3,26
96,received,464,2,3
96,read,464,2,3
9,read,1214,2,
55,received,1214,2,9
55,read,1214,2,9
55,received,1059,5,68
55,read,1059,5,68
74,read,619,2,
33,received,619,2,74
33,read,619,2,74
52,received,619,2,74
52,read,619,2,74
52,received,1191,3,26
52,read,1191,3,26
90,received,619,2,74
90,read,619,2,74
1,read,1123,3,
63,received,1123,3,1
63,read,1123,3,1
63,received,1191,3,26
63,read,1191,3,26
29,received,1123,3,1
29,read,1123,3,1
26,read,1191,3,
35,read,483,3,
46,read,662,5,
99,received,662,5,46
99,read,662,5,46
68,read,1059,5,
19,received,1059,5,68
19,read,1059,5,68
