User,Action,Article,Day,Origin
55,read,1123,1,9
55,received,1933,1,23
55,read,1933,1,23
55,received,1604,1,54
55,read,1604,1,54
55,received,1072,1,68
55,read,1072,1,68
55,received,1640,1,77
55,read,1640,1,77
13,received,1123,1,9
13,read,1123,1,9
13,received,727,1,12
13,read,727,1,12
44,received,1123,1,9
44,read,1123,1,9
44,received,1933,1,23
44,read,1933,1,23
44,received,119,1,43
44,read,119,1,43
44,received,1072,1,68
44,read,1072,1,68
44,received,243,1,94
44,read,243,1,94
40,received,1123,1,9
40,read,1123,1,9
40,received,727,1,12
40,read,727,1,12
40,received,855,1,38
40,read,855,1,38
40,received,285,1,90
40,read,285,1,90
82,received,1123,1,9
82,read,1123,1,9
82,received,727,1,12
82,read,727,1,12
82,received,1604,1,54
82,read,1604,1,54
10,read,790,1,
69,received,790,1,10
69,read,790,1,10
69,received,1204,1,34
69,read,1204,1,34
69,received,243,1,94
69,read,243,1,94
67,received,790,1,10
67,read,790,1,10
67,received,285,1,90
67,read,285,1,90
41,received,790,1,10
41,read,790,1,10
41,received,348,1,15
41,read,348,1,15
41,received,1957,1,28
41,read,1957,1,28
12,read,727,1,
20,received,727,1,12
20,read,727,1,12
20,received,1933,1,23
20,read,1933,1,23
14,received,727,1,12
14,read,727,1,12
14,received,348,1,15
14,read,348,1,15
18,received,727,1,12
18,read,727,1,12
18,received,895,1,27
18,read,895,1,27
18,received,243,1,94
18,read,243,1,94
15,read,348,1,
49,received,348,1,15
49,read,348,1,15
21,received,348,1,15
21,read,348,1,15
21,received,1957,1,28
21,read,1957,1,28
21,received,1204,1,34
21,read,1204,1,34
22,received,348,1,15
22,read,348,1,15
22,received,895,1,27
22,read,895,1,27
22,received,1957,1,28
22,read,1957,1,28
23,read,1933,1,
25,received,1933,1,23
25,read,1933,1,23
25,received,1932,1,75
25,read,1932,1,75
25,received,1640,1,77
25,read,1640,1,77
98,received,1933,1,23
98,read,1933,1,23
98,received,895,1,27
98,read,895,1,27
98,received,855,1,38
98,read,855,1,38
98,received,168,1,52
98,read,168,1,52
98,received,243,1,94
98,read,243,1,94
27,read,895,1,
97,received,895,1,27
97,read,895,1,27
83,received,895,1,27
83,read,895,1,27
83,received,855,1,38
83,read,855,1,38
28,read,1957,1,
45,received,1957,1,28
45,read,1957,1,28
45,received,1204,1,34
45,read,1204,1,34
45,received,168,1,52
45,read,168,1,52
45,received,285,1,90
45,read,285,1,90
36,received,1957,1,28
36,read,1957,1,28
36,received,168,1,52
36,read,168,1,52
30,read,1810,1,
86,received,1810,1,30
86,read,1810,1,30
86,received,1072,1,68
86,read,1072,1,68
64,received,1810,1,30
64,read,1810,1,30
64,received,1932,1,75
64,read,1932,1,75
64,received,1640,1,77
64,read,1640,1,77
51,received,1810,1,30
51,read,1810,1,30
51,received,119,1,43
51,read,119,1,43
80,received,1810,1,30
80,read,1810,1,30
80,received,1640,1,77
80,read,1640,1,77
34,read,1204,1,
38,read,855,1,
38,received,119,1,43
38,read,119,1,43
58,received,855,1,38
58,read,855,1,38
91,received,855,1,38
91,read,855,1,38
91,received,285,1,90
91,read,285,1,90
88,received,855,1,38
88,read,855,1,38
88,received,119,1,43
88,read,119,1,43
88,received,1604,1,54
88,read,1604,1,54
43,read,119,1,
48,read,1566,1,
42,received,1566,1,48
42,read,1566,1,48
42,received,1932,1,75
42,read,1932,1,75
52,read,168,1,
54,read,1604,1,
68,read,1072,1,
75,read,1932,1,
79,received,1932,1,75
79,read,1932,1,75
79,received,243,1,94
79,read,243,1,94
77,read,1640,1,
90,read,285,1,
71,received,285,1,90
71,read,285,1,90
99,received,285,1,90
99,read,285,1,90
94,read,243,1,
